Regulating Agency,PWS ID,PWS Name,Activity Status,PWS Type,State Asgn ID,WSF Name,WSF Type,Activity Status2,Availability,Latitude,Longitude
DISTRICT 12 - VISALIA,CA1503215,"FAMOSO RACEWAY, SMOKERS INC.",A,NC,001,WELL 01,WL,A,P,35.600719,-119.135638
DISTRICT 12 - VISALIA,CA1503231,FOUR WINDS WATER SYSTEM,A,NC,001,WELL 01,WL,A,P,35.399035,-119.321974
DISTRICT 12 - VISALIA,CA1503249,"BUTTONWILLOW ROAD CIRCUIT, LP",A,NC,001,WELL 01,WL,A,P,35.486119,-119.537649
DISTRICT 12 - VISALIA,CA1503256,BRILLIANT MINDS ACADEMY,A,NTNC,001,WELL 01 - RAW,WL,A,P,35.267472,-119.056299
DISTRICT 12 - VISALIA,CA1503275,WP&A - KING WATER SYSTEM,A,NTNC,001,LOST HILLS CANAL - RAW,IN,A,P,35.774609,-119.88205
DISTRICT 12 - VISALIA,CA1503290,THE GARLIC COMPANY,A,NTNC,002,WELL 02 - RAW,WL,A,P,35.482506,-119.145404
DISTRICT 12 - VISALIA,CA1503290,THE GARLIC COMPANY,A,NTNC,004,WELL 03 - RAW,WL,A,P,35.482503,-119.143912
DISTRICT 12 - VISALIA,CA1503292,"WEATHERFORD U.S., L.P.",A,NTNC,001,WELL 01,WL,A,P,35.386207,-119.075241
DISTRICT 12 - VISALIA,CA1503305,EL TACO LOCO,A,NC,001,WELL 01 - RAW,WL,A,P,35.529233,-119.188033
DISTRICT 12 - VISALIA,CA1503310,RANCHO RIO EQUESTRIAN CENTER,A,NC,001,WELL 01,WL,A,P,35.409619,-119.006218
DISTRICT 12 - VISALIA,CA1503330,GCG WATER SYSTEM,A,NTNC,001,WELL 01,WL,A,P,35.379803,-119.06976
DISTRICT 12 - VISALIA,CA1503336,GOLDEN EMPIRE CONCRETE COMPANY,A,NTNC,001,WELL 01,WL,A,P,35.281403,-119.093744
DISTRICT 12 - VISALIA,CA1503349,"WM. BOLTHOUSE FARMS, INC.",A,NTNC,001,LIMI WELL - RAW,WL,A,P,35.317655,-118.923875
DISTRICT 12 - VISALIA,CA1503349,"WM. BOLTHOUSE FARMS, INC.",A,NTNC,002,PORTER WELL - RAW,WL,A,P,35.331738,-118.921391
DISTRICT 12 - VISALIA,CA1503349,"WM. BOLTHOUSE FARMS, INC.",A,NTNC,003,NICKEL WELL - STBY2018,WL,A,E,35.32368,-118.915063
DISTRICT 12 - VISALIA,CA1503374,"MARKO ZANINOVICH, INC. - POND ROAD",A,NTNC,001,WELL 02,WL,A,P,35.716499,-119.232643
DISTRICT 12 - VISALIA,CA1503384,SOUTH VALLEY FARMS-BEECH HULLER/OFFICE,A,NTNC,001,WELL 01,WL,A,P,35.592377,-119.259586
DISTRICT 12 - VISALIA,CA1503475,WESTERN ACRES MUTUAL WATER COMPANY,A,C,001,WELL 01 - RAW,WL,A,P,35.399043,-119.319852
DISTRICT 12 - VISALIA,CA1503475,WESTERN ACRES MUTUAL WATER COMPANY,A,C,003,WELL 03 - STBY2015,WL,A,E,35.404637,-119.319788
DISTRICT 12 - VISALIA,CA1503475,WESTERN ACRES MUTUAL WATER COMPANY,A,C,004,WELL 04 - RAW,WL,A,P,35.412543,-119.306285
DISTRICT 12 - VISALIA,CA1503509,THE ANNE SIPPI CLINIC-RIVERSIDE RANCH,A,C,003,WELL 01 - RAW,WL,A,P,35.438647,-118.803499
DISTRICT 12 - VISALIA,CA1503521,PRIMEX FARMS WATER SYSTEM,A,NTNC,002,WELL 02,WL,A,P,35.568808,-119.429427
DISTRICT 12 - VISALIA,CA1503521,PRIMEX FARMS WATER SYSTEM,A,NTNC,004,WELL 04,WL,A,P,35.568505,-119.429544
DISTRICT 12 - VISALIA,CA1503526,WINI MUTUAL WATER COMPANY,A,C,001,WINI WELL - RAW,WL,A,P,35.323338,-118.932329
DISTRICT 12 - VISALIA,CA1503537,CEMEX CONSTRUCTION MATERIALS PACIFIC LLC,A,NTNC,002,WELL 02 - RAW,WL,A,P,35.252266,-119.105568
DISTRICT 12 - VISALIA,CA1503578,SUNNYGEM HULLING & SHELLING OPERATIONS,A,NC,001,WELL 01,WL,A,P,35.499809,-119.525207
DISTRICT 12 - VISALIA,CA1503623,JAKOV DULCICH & SONS WATER SYSTEM,A,NC,002,WELL 02,WL,A,P,35.70498,-119.207288
DISTRICT 12 - VISALIA,CA1503642,WEEKS ROSES WATER SYSTEM,A,NTNC,001,WELL 01 - RAW,WL,A,P,35.615129,-119.29052
DISTRICT 12 - VISALIA,CA1503648,GRACE COMMUNITY CHURCH WATER SYSTEM,A,NC,001,WELL 01,WL,A,P,35.265986,-119.043491
DISTRICT 12 - VISALIA,CA1503649,DALE DAVIS - ENOS LANE FACILITY,A,NC,001,WELL 01,WL,A,P,35.367668,-119.255031
DISTRICT 12 - VISALIA,CA1503650,GEORGE DAISA WATER SYSTEM,A,NC,001,WELL 01,WL,A,O,35.382211,-119.064564
DISTRICT 12 - VISALIA,CA1503652,LUCICH FARMS COLD STORAGE LLC WATER SYS.,A,NC,001,WELL 01,WL,A,P,35.506109,-119.148371
DISTRICT 12 - VISALIA,CA1503653,M & L COLD STORAGE WATER SYSTEM,A,NTNC,001,WELL 01 - BEFORE_NO3 & DBCP-TRT,WL,A,P,35.719313,-119.156219
DISTRICT 12 - VISALIA,CA1503654,COUNTRYSIDE MKT & RESTRNT - COMANCHE,A,NC,001,WELL  01,WL,A,P,35.340137,-118.839884
DISTRICT 12 - VISALIA,CA1503657,KIMBERLINA HOUSING UNIT,A,NC,001,WELL 01 - BEFORE N03/DBCP TRT,WL,A,P,35.543736,-119.224588
DISTRICT 12 - VISALIA,CA1503658,CROSSOVER CHURCH OF ROSEDALE WS,A,NC,001,WELL 01,WL,A,P,35.385152,-119.203894
DISTRICT 12 - VISALIA,CA1503663,WONDERFUL HULLING & SHELLING WS,A,NTNC,001,CALIFORNIA AQUEDUCT -  RAW,IN,A,P,35.557207,-119.748514
DISTRICT 12 - VISALIA,CA1503666,SOS CRANE AND TRUCKING,A,NTNC,001,WELL 01 - RAW,WL,A,P,35.370116,-119.252625
DISTRICT 12 - VISALIA,CA1503667,DERREL'S MINI STORAGE #66,A,NC,001,WELL 01,WL,A,P,35.295022,-119.101597
DISTRICT 12 - VISALIA,CA1503669,NORTH KRANENBURG WS,A,C,001,WELL 01,WL,A,P,35.367457,-119.195946
DISTRICT 12 - VISALIA,CA1503671,SUNNYGEM JUICE PLANT,A,NC,002,WELL 02 - BEFORE AS TRT,WL,A,P,35.50023,-119.603302
DISTRICT 12 - VISALIA,CA1503676,COUNTRYSIDE MKT & RESTRNT - BEAR MTN,A,NC,001,WELL 01,WL,A,P,35.207947,-118.913947
DISTRICT 12 - VISALIA,CA1503681,COLUMBINE VINEYARDS PLANT 1,A,NTNC,001,WELL 01,WL,A,P,35.775722,-119.126858
DISTRICT 12 - VISALIA,CA1504000,FAMOSO NUT COMPANY,A,NTNC,001,WELL 01 - RAW,WL,A,P,35.60002,-119.191192
DISTRICT 12 - VISALIA,CA1504001,"WONDERFUL NURSERIES, LLC",A,NTNC,001,WELL 01,WL,A,P,35.618037,-119.392231
DISTRICT 12 - VISALIA,CA1504002,JASMINE VINEYARDS,A,NC,001,WELL 01 - BEFORE NITRATE RO TRT,WL,A,P,35.743142,-119.144436
DISTRICT 12 - VISALIA,CA1504003,KERN RIDGE GROWERS,A,NTNC,001,WELL 01,WL,A,P,35.253722,-118.848015
DISTRICT 12 - VISALIA,CA1504004,BLOSSOM VALLEY ORGANICS SOUTH,A,NTNC,001,WELL 01,WL,A,P,35.200811,-118.923742
DISTRICT 12 - VISALIA,CA1504005,M & L OFFICE,A,NTNC,001,WELL 01 - BEFORE POE AS_TRT,WL,A,P,35.718267,-119.1555
DISTRICT 12 - VISALIA,CA1504006,"CENTRAL VALLEY EGGS, LLC",A,NTNC,001,WELL 01 - BEFORE PRECL2 & ASTRT,WL,A,P,35.652378,-119.500144
DISTRICT 12 - VISALIA,CA1504007,JASMINE VINEYARDS COLD STORAGE,A,NTNC,001,WELL 01-BEFORE NITRATE RO TRT,WL,A,P,35.716097,-119.149467
DISTRICT 12 - VISALIA,CA1504009,ARCO AMPM #42924,A,NC,001,WELL 001,WL,A,P,35.269144,-119.227596
DISTRICT 12 - VISALIA,CA1510001,ARVIN COMMUNITY SERVICES DIST,A,C,009,WELL 08 - RAW,WL,A,P,35.191772,-118.831513
DISTRICT 12 - VISALIA,CA1510001,ARVIN COMMUNITY SERVICES DIST,A,C,016,WELL 10 (SKI LAKES) - RAW,WL,A,P,35.179629,-118.829387
DISTRICT 12 - VISALIA,CA1510001,ARVIN COMMUNITY SERVICES DIST,A,C,018,WELL 11 - RAW,WL,A,P,35.181215,-118.833286
DISTRICT 12 - VISALIA,CA1510001,ARVIN COMMUNITY SERVICES DIST,A,C,020,WELL 13 - BEFORE_GAC-TCP,WL,A,P,35.194394,-118.798186
DISTRICT 12 - VISALIA,CA1510001,ARVIN COMMUNITY SERVICES DIST,A,C,022,WELL 14 - RAW,WL,A,P,35.194164,-118.8484
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,002,WELL 002-10 - RAW,WL,A,P,35.373877,-119.010267
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,003,WELL 003-04 - RAW,WL,A,P,35.372108,-119.023366
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,004,WELL 005-05 - RAW,WL,A,P,35.377021,-119.029837
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,005,WELL 007-07 - RAW,WL,A,P,35.378608,-119.013831
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,006,WELL 010-02 - RAW,WL,A,P,35.364878,-119.008557
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,009,WELL 029-02 - RAW,WL,A,P,35.385264,-119.019743
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,011,WELL 032-02 - RAW,WL,A,P,35.360948,-119.0093
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,015,WELL 036-02 - RAW,WL,A,P,35.359148,-119.004731
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,018,WELL 040-02 - RAW,WL,A,P,35.367821,-119.008045
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,020,WELL 042-02 - RAW,WL,A,P,35.370212,-119.009702
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,021,WELL 043-02 - RAW,WL,A,P,35.362301,-119.014734
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,024,WELL 047-02 - RAW,WL,A,P,35.365283,-119.043891
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,031,WELL 054-02 - RAW,WL,A,P,35.343234,-119.020669
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,038,WELL 062-02 - RAW,WL,A,P,35.367165,-119.01979
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,048,WELL 077-02 - RAW STBY2017,WL,A,O,35.348463,-119.049394
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,050,WELL 079-01 - RAW,WL,A,P,35.370439,-118.996268
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,051,WELL 081-01 - RAW,WL,A,P,35.358541,-119.029153
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,052,WELL 081-02 - RAW,WL,A,P,35.358707,-119.028916
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,053,WELL 082-01 - RAW,WL,A,P,35.390751,-119.027854
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,055,WELL 085-02 - RAW,WL,A,P,35.333463,-118.98819
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,056,WELL 086-01 - RAW,WL,A,P,35.345495,-119.034721
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,058,WELL 088-01 - RAW,WL,A,P,35.332403,-119.018953
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,059,WELL 089-01 - RAW,WL,A,P,35.36159,-119.045653
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,068,WELL 101-01 - RAW,WL,A,P,35.324673,-119.00974
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,069,WELL 102-01 - RAW,WL,A,P,35.352807,-118.994484
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,072,WELL 105-01 - RAW,WL,A,P,35.347587,-119.043152
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,088,WELL 123-01 - BEFORE PCE BLND,WL,A,P,35.319759,-119.022669
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,089,WELL 123-02 - BEFORE PCE BLND,WL,A,P,35.319765,-119.021597
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,091,WELL 125-01 - BEFORE_GAC-TCP,WL,A,P,35.339213,-118.992194
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,092,WELL 126-01 - RAW,WL,A,P,35.378384,-119.026769
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,094,WELL 128-01 - RAW,WL,A,P,35.318287,-119.017329
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,095,WELL 129-01 - BEFORE GAC (PCE),WL,A,P,35.323087,-119.030344
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,096,WELL 130-01 - RAW,WL,A,P,35.343102,-119.04886
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,097,WELL 132-01 - BEFORE NO3 BLEND,WL,A,P,35.352059,-118.990192
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,098,WELL 133-01 - BEFORE_GAC-TCP,WL,A,P,35.349256,-118.994465
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,099,WELL 134-01 - RAW,WL,A,P,35.341368,-119.040259
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,100,WELL 135-01 - BEF_GAC-TCP & DBCP BLEND,WL,A,P,35.344869,-118.993976
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,103,WELL 138-01 - BEF_AS-BLEND STBY2019,WL,A,E,35.340127,-119.00238
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,105,WELL 140-01 - RAW,WL,A,P,35.382484,-119.007351
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,106,WELL 141-01 - RAW,WL,A,P,35.386478,-119.033898
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,107,WELL 142-01 - RAW,WL,A,P,35.326204,-119.043134
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,108,WELL 143-01 - RAW,WL,A,P,35.317428,-119.010017
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,109,WELL 144-01 - RAW,WL,A,P,35.346466,-119.022737
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,110,WELL 145-01 - RAW,WL,A,P,35.351183,-119.029779
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,111,WELL 146-01 - BEFORE_GAC-TCP,WL,A,P,35.309807,-119.048817
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,112,WELL 146-02 - BEFORE_GAC-TCP,WL,A,P,35.309814,-119.050504
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,113,WELL 146-03 - BEFORE_GAC-TCP,WL,A,P,35.309831,-119.052186
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,114,WELL 146-04 - BEFORE_GAC-TCP & TCE,WL,A,P,35.309844,-119.053851
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,115,WELL 146-05 - BEFORE_GAC-TCP,WL,A,P,35.309847,-119.055532
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,117,WELL 149-01 - RAW,WL,A,P,35.337919,-119.046652
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,118,WELL 150-01 - RAW,WL,A,P,35.373308,-119.040784
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,119,WELL 151-01 - RAW,WL,A,P,35.390739,-119.041331
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,122,WELL 154-01 - RAW,WL,A,P,35.361686,-119.053595
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,124,WELL 156-01 - RAW,WL,A,P,35.319257,-119.043153
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,125,WELL 157-01 - RAW,WL,A,P,35.331774,-119.054426
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,126,WELL 158-01 - RAW,WL,A,P,35.337518,-119.052679
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,143,WELL 177-01 - RAW,WL,A,P,35.312395,-119.018627
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,146,WELL 180-01 - BEFORE_GAC-TCP,WL,A,P,35.302616,-119.052078
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,148,WELL 182-01 - RAW,WL,A,P,35.299428,-119.048138
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,149,WELL 183-01 - BEFORE_GAC-TCP,WL,A,P,35.296176,-119.025117
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,150,WELL 184-01 - RAW,WL,A,P,35.324766,-119.053021
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,151,WELL 185-01 - BEFORE_GAC-TCP,WL,A,P,35.310654,-119.007222
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,154,WELL 189-01 - BEFORE_GAC-TCP,WL,A,P,35.30302,-119.031812
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,156,WELL 191-01 - BEFORE_GAC-TCP,WL,A,P,35.296375,-119.03226
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,157,WELL 192-01 - BEFORE H2S GAC,WL,A,P,35.391425,-119.036119
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,160,WELL 195-01 - RAW,WL,A,P,35.318357,-119.054772
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,166,WELL 202-01 - BEFORE_GAC-TCP_AS-TRT,WL,A,P,35.275281,-119.043251
DISTRICT 12 - VISALIA,CA1510003,CWS - BAKERSFIELD,A,C,252,NE TREATMENT PLANT INFLUENT,IN,A,P,35.434988,-118.885711
DISTRICT 12 - VISALIA,CA1510004,"CASA LOMA WATER CO, INC.",A,C,003,WELL 03 (DEL MAR DR),WL,A,P,35.341404,-118.998138
DISTRICT 12 - VISALIA,CA1510004,"CASA LOMA WATER CO, INC.",A,C,004,WELL 04 (LOMITA DR),WL,A,P,35.344018,-119.001004
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,017,WELL 20 - RAW,WL,A,P,35.787308,-119.244912
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,019,WELL 22 - BEFORE AS TRT,WL,A,P,35.763851,-119.232386
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,021,WELL 24 - BEFORE AS TRT,WL,A,P,35.783055,-119.219887
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,031,WELL 26 - BEFORE AS TRT,WL,A,P,35.788717,-119.222799
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,033,WELL 25 - RAW,WL,A,P,35.734423,-119.232065
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,035,WELL 29 - RAW,WL,A,P,35.787346,-119.214503
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,036,WELL 30 - RAW,WL,A,P,35.789794,-119.230239
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,037,WELL 31 - RAW,WL,A,P,35.755704,-119.25073
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,039,WELL 33 - RAW,WL,A,P,35.782428,-119.229918
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,041,WELL 35 - BEFORE_NO3_FXBR,WL,A,P,35.758807,-119.256046
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,042,WELL 38 - RAW,WL,A,P,35.792409,-119.252802
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,047,WELL 34 - RAW,WL,A,P,35.743632,-119.258743
DISTRICT 12 - VISALIA,CA1510005,"DELANO, CITY OF",A,C,051,WELL 39 - BEFORE AS TRT,WL,A,P,35.78417,-119.259476
DISTRICT 12 - VISALIA,CA1510006,EAST NILES CSD,A,C,006,WELL 14 - BEFORE AS BLEND,WL,A,P,35.357456,-118.94508
DISTRICT 12 - VISALIA,CA1510006,EAST NILES CSD,A,C,010,WELL 18 - BEFORE AS TRT & BLEND,WL,A,P,35.354372,-118.944371
DISTRICT 12 - VISALIA,CA1510006,EAST NILES CSD,A,C,011,WELL 19 - RAW,WL,A,P,35.35268,-118.941084
DISTRICT 12 - VISALIA,CA1510006,EAST NILES CSD,A,C,013,WELL 22 - BEFORE NO3 BLND,WL,A,P,35.364955,-118.939449
DISTRICT 12 - VISALIA,CA1510006,EAST NILES CSD,A,C,024,WELL 20 - RAW,WL,A,P,35.357644,-118.941124
DISTRICT 12 - VISALIA,CA1510006,EAST NILES CSD,A,C,029,WELL 21 - BEFORE ARSENIC TREATMENT,WL,A,P,35.331722,-118.911236
DISTRICT 12 - VISALIA,CA1510011,BUTTONWILLOW CWD,A,C,001,WELL 02 - RAW,WL,A,P,35.401592,-119.465581
DISTRICT 12 - VISALIA,CA1510011,BUTTONWILLOW CWD,A,C,002,WELL 03 - RAW STBY2016,WL,A,P,35.400173,-119.465147
DISTRICT 12 - VISALIA,CA1510011,BUTTONWILLOW CWD,A,C,003,WELL 04 - RAW,WL,A,P,35.405975,-119.484313
DISTRICT 12 - VISALIA,CA1510012,LAMONT PUBLIC UTILITY DIST,A,C,005,WELL 11 - RAW,WL,A,P,35.253633,-118.921834
DISTRICT 12 - VISALIA,CA1510012,LAMONT PUBLIC UTILITY DIST,A,C,006,WELL 12 - RAW,WL,A,P,35.283281,-118.915382
DISTRICT 12 - VISALIA,CA1510012,LAMONT PUBLIC UTILITY DIST,A,C,007,WELL 13 - RAW,WL,A,P,35.259273,-118.919093
DISTRICT 12 - VISALIA,CA1510012,LAMONT PUBLIC UTILITY DIST,A,C,009,WELL 15 - RAW,WL,A,P,35.265226,-118.905596
DISTRICT 12 - VISALIA,CA1510012,LAMONT PUBLIC UTILITY DIST,A,C,010,WELL 05 - RAW,WL,A,P,35.238713,-118.914179
DISTRICT 12 - VISALIA,CA1510012,LAMONT PUBLIC UTILITY DIST,A,C,022,WELL 17 - BEFORE_GAC-TCP,WL,A,P,35.264528,-118.9214
DISTRICT 12 - VISALIA,CA1510012,LAMONT PUBLIC UTILITY DIST,A,C,024,WELL 18 - BEFORE_GAC-TCP,WL,A,P,35.257529,-118.909077
DISTRICT 12 - VISALIA,CA1510012,LAMONT PUBLIC UTILITY DIST,A,C,026,WELL 19 - RAW,WL,A,P,35.280989,-118.922082
DISTRICT 12 - VISALIA,CA1510013,"MCFARLAND, CITY OF",A,C,006,WELL 06 - RAW,WL,A,P,35.685061,-119.23627
DISTRICT 12 - VISALIA,CA1510013,"MCFARLAND, CITY OF",A,C,011,GARZOLI WELL - BEFORE AS-TRT,WL,A,P,35.677086,-119.245111
DISTRICT 12 - VISALIA,CA1510013,"MCFARLAND, CITY OF",A,C,016,BROWNING RD WELL - RAW,WL,A,P,35.685882,-119.221251
DISTRICT 12 - VISALIA,CA1510015,OILDALE MWC,A,C,009,WELL 12A - RAW,WL,A,E,35.417902,-119.04239
DISTRICT 12 - VISALIA,CA1510015,OILDALE MWC,A,C,010,WELL 14 - STBY (PCE),WL,A,E,35.417582,-119.049728
DISTRICT 12 - VISALIA,CA1510015,OILDALE MWC,A,C,011,WELL 17 - RAW,WL,A,P,35.412695,-119.029665
DISTRICT 12 - VISALIA,CA1510015,OILDALE MWC,A,C,014,WELL 22 - RAW,WL,A,P,35.441685,-119.029445
DISTRICT 12 - VISALIA,CA1510015,OILDALE MWC,A,C,015,WELL 23 - STANDBY,WL,A,E,35.425828,-119.037008
DISTRICT 12 - VISALIA,CA1510015,OILDALE MWC,A,C,016,WELL 25 - STBY,WL,A,E,35.419164,-119.034221
DISTRICT 12 - VISALIA,CA1510015,OILDALE MWC,A,C,018,WELL 27 - RAW,WL,A,P,35.40325,-119.029573
DISTRICT 12 - VISALIA,CA1510015,OILDALE MWC,A,C,033,WELL 03 - RAW,WL,A,P,35.40187,-119.034652
DISTRICT 12 - VISALIA,CA1510019,"SHAFTER, CITY OF",A,C,007,WELL 11 - BEFORE_GAC-TCP,WL,A,P,35.492861,-119.28075
DISTRICT 12 - VISALIA,CA1510019,"SHAFTER, CITY OF",A,C,008,WELL 12 - RAW,WL,A,P,35.502008,-119.274802
DISTRICT 12 - VISALIA,CA1510019,"SHAFTER, CITY OF",A,C,009,WELL 14 - BEFORE_GAC-TCP,WL,A,P,35.494288,-119.259271
DISTRICT 12 - VISALIA,CA1510019,"SHAFTER, CITY OF",A,C,017,WELL 17- BEFORE_GAC-TCP,WL,A,P,35.492898,-119.289894
DISTRICT 12 - VISALIA,CA1510019,"SHAFTER, CITY OF",A,C,021,WELL 16 - BEFORE_GAC-TCP,WL,A,P,35.500699,-119.265208
DISTRICT 12 - VISALIA,CA1510019,"SHAFTER, CITY OF",A,C,023,WELL 18 - BEFORE_GAC-TCP,WL,A,P,35.500964,-119.206717
DISTRICT 12 - VISALIA,CA1510021,"WASCO, CITY OF",A,C,005,WELL 07A - 4TH & POPLAR - RAW,WL,A,P,35.597744,-119.345063
DISTRICT 12 - VISALIA,CA1510021,"WASCO, CITY OF",A,C,006,WELL 08A - POSO - RAW,WL,A,P,35.587414,-119.352257
DISTRICT 12 - VISALIA,CA1510021,"WASCO, CITY OF",A,C,008,WELL 10 - IRIS - RAW,WL,A,P,35.604119,-119.340132
DISTRICT 12 - VISALIA,CA1510021,"WASCO, CITY OF",A,C,009,WELL 11 - OAK - RAW,WL,A,P,35.589156,-119.341675
DISTRICT 12 - VISALIA,CA1510021,"WASCO, CITY OF",A,C,017,WELL12 - MCCOMB - RAW,WL,A,P,35.61569,-119.339678
DISTRICT 12 - VISALIA,CA1510022,WEST KERN WATER DISTRICT,A,C,001,WELL 02-01 - BEFORE AS BLEND W/7 WELLS,WL,A,P,35.29725,-119.299299
DISTRICT 12 - VISALIA,CA1510022,WEST KERN WATER DISTRICT,A,C,002,WELL 02-02 - RAW,WL,A,P,35.298555,-119.30162
